"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 30 17:47:26 GMT 2021","Mon Aug 30 17:47:53 GMT 2021","26445","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowDataExactMatcherTest","rowDataExactMatcherTest()",""
"passed","Mon Aug 30 17:47:03 GMT 2021","Mon Aug 30 17:47:26 GMT 2021","23121","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowMatcherTest","rowMatcherTest()",""
"passed","Mon Aug 30 17:48:12 GMT 2021","Mon Aug 30 17:48:26 GMT 2021","13876","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowDataMatcherTest","rowDataMatcherTest()",""
"passed","Mon Aug 30 17:48:46 GMT 2021","Mon Aug 30 17:48:54 GMT 2021","8726","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","tableParamsTest","tableParamsTest()",""
"passed","Mon Aug 30 17:47:45 GMT 2021","Mon Aug 30 17:48:11 GMT 2021","25822","","org.mytests.tests.example.FormTests","","org.mytests.tests.example.FormTests","fillContactsTest","fillContactsTest()",""
"passed","Mon Aug 30 17:48:54 GMT 2021","Mon Aug 30 17:49:01 GMT 2021","7000","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowTableMatcherSingleTest","rowTableMatcherSingleTest()",""
"passed","Mon Aug 30 17:48:11 GMT 2021","Mon Aug 30 17:49:18 GMT 2021","67159","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","tableChainTest","tableChainTest()",""
"passed","Mon Aug 30 17:47:27 GMT 2021","Mon Aug 30 17:47:39 GMT 2021","12315","","org.mytests.tests.example.DataTableInteractTests","","org.mytests.tests.example.DataTableInteractTests","lineByIndexTest","lineByIndexTest()",""
"passed","Mon Aug 30 17:47:03 GMT 2021","Mon Aug 30 17:47:26 GMT 2021","22981","","org.mytests.tests.example.JDIPerformanceTests","","org.mytests.tests.example.JDIPerformanceTests","hugeTableSearchTest","hugeTableSearchTest()",""
"passed","Mon Aug 30 17:47:56 GMT 2021","Mon Aug 30 17:48:12 GMT 2021","15867","","org.mytests.tests.example.DataTableInteractTests","","org.mytests.tests.example.DataTableInteractTests","lineByNameTest","lineByNameTest()",""
"passed","Mon Aug 30 17:47:41 GMT 2021","Mon Aug 30 17:48:02 GMT 2021","21446","","org.mytests.tests.example.MenuTests","","org.mytests.tests.example.MenuTests","menuTest","menuTest()",""
"passed","Mon Aug 30 17:48:26 GMT 2021","Mon Aug 30 17:48:45 GMT 2021","19796","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","atLeastTest","atLeastTest()",""
"passed","Mon Aug 30 17:47:03 GMT 2021","Mon Aug 30 17:47:27 GMT 2021","23845","","org.mytests.tests.example.DataTableInteractTests","","org.mytests.tests.example.DataTableInteractTests","lineFilterTest","lineFilterTest()",""
"passed","Mon Aug 30 17:47:03 GMT 2021","Mon Aug 30 17:47:41 GMT 2021","37688","","org.mytests.tests.example.MenuTests","","org.mytests.tests.example.MenuTests","customMenuTest","customMenuTest()",""
"passed","Mon Aug 30 17:47:53 GMT 2021","Mon Aug 30 17:48:01 GMT 2021","7733","","org.mytests.tests.example.JDIPerformanceTests","","org.mytests.tests.example.JDIPerformanceTests","longTextTest","longTextTest()",""
"passed","Mon Aug 30 17:48:45 GMT 2021","Mon Aug 30 17:49:05 GMT 2021","19289","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","allDataFilterTest","allDataFilterTest()",""
"passed","Mon Aug 30 17:47:39 GMT 2021","Mon Aug 30 17:47:56 GMT 2021","16559","","org.mytests.tests.example.DataTableInteractTests","","org.mytests.tests.example.DataTableInteractTests","linesFilterTest","linesFilterTest()",""
"passed","Mon Aug 30 17:48:19 GMT 2021","Mon Aug 30 17:48:43 GMT 2021","24093","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","exactMatcherTest","exactMatcherTest()",""
"passed","Mon Aug 30 17:48:08 GMT 2021","Mon Aug 30 17:48:23 GMT 2021","14493","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","dataFilterTest","dataFilterTest()",""
"passed","Mon Aug 30 17:47:53 GMT 2021","Mon Aug 30 17:48:02 GMT 2021","9547","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowTableMatcherTest","rowTableMatcherTest()",""
"passed","Mon Aug 30 17:48:02 GMT 2021","Mon Aug 30 17:48:19 GMT 2021","16482","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","commonMatchersTest","commonMatchersTest()",""
"passed","Mon Aug 30 17:48:18 GMT 2021","Mon Aug 30 17:48:26 GMT 2021","7643","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","previewTest","previewTest()",""
"passed","Mon Aug 30 17:47:26 GMT 2021","Mon Aug 30 17:47:44 GMT 2021","17384","","org.mytests.tests.example.JDIPerformanceTests","","org.mytests.tests.example.JDIPerformanceTests","bigDropdownTest","bigDropdownTest()",""
"passed","Mon Aug 30 17:48:01 GMT 2021","Mon Aug 30 17:48:08 GMT 2021","7048","","org.mytests.tests.example.FormTests","","org.mytests.tests.example.FormTests","loginTest","loginTest()",""
"passed","Mon Aug 30 17:47:44 GMT 2021","Mon Aug 30 17:47:53 GMT 2021","9668","","org.mytests.tests.example.JDIPerformanceTests","","org.mytests.tests.example.JDIPerformanceTests","hugeTableValidateTest","hugeTableValidateTest()",""
"passed","Mon Aug 30 17:48:23 GMT 2021","Mon Aug 30 17:48:46 GMT 2021","22970","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","valueTest","valueTest()",""
"passed","Mon Aug 30 17:48:43 GMT 2021","Mon Aug 30 17:49:04 GMT 2021","21279","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","noRowsTest","noRowsTest()",""
"passed","Mon Aug 30 17:48:26 GMT 2021","Mon Aug 30 17:48:38 GMT 2021","11980","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","dataColumnTestIndex","dataColumnTestIndex()",""
"passed","Mon Aug 30 17:48:02 GMT 2021","Mon Aug 30 17:48:18 GMT 2021","15949","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","dataColumnNameTest","dataColumnNameTest()",""
"passed","Mon Aug 30 17:48:38 GMT 2021","Mon Aug 30 17:49:00 GMT 2021","21904","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowsAllTest","rowsAllTest()",""
"passed","Mon Aug 30 17:47:03 GMT 2021","Mon Aug 30 17:47:45 GMT 2021","41772","","org.mytests.tests.example.FormTests","","org.mytests.tests.example.FormTests","fillContactFormTest","fillContactFormTest()",""
