"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 15 15:10:38 GMT 2022","Tue Nov 15 15:12:41 GMT 2022","122495","","org.mytests.tests.example.FormTests","","org.mytests.tests.example.FormTests","fillContactsTest","fillContactsTest()",""
"passed","Tue Nov 15 15:10:38 GMT 2022","Tue Nov 15 15:11:40 GMT 2022","61837","","org.mytests.tests.example.JDIPerformanceTests","","org.mytests.tests.example.JDIPerformanceTests","longTextTest","longTextTest()",""
"passed","Tue Nov 15 15:10:38 GMT 2022","Tue Nov 15 15:12:43 GMT 2022","124486","","org.mytests.tests.example.FormTests","","org.mytests.tests.example.FormTests","fillContactFormTest","fillContactFormTest()",""
"passed","Tue Nov 15 15:10:41 GMT 2022","Tue Nov 15 15:12:07 GMT 2022","85821","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","dataColumnTestIndex","dataColumnTestIndex()",""
"passed","Tue Nov 15 15:10:39 GMT 2022","Tue Nov 15 15:12:00 GMT 2022","81329","","org.mytests.tests.example.DataTableInteractTests","","org.mytests.tests.example.DataTableInteractTests","lineByIndexTest","lineByIndexTest()",""
"passed","Tue Nov 15 15:10:40 GMT 2022","Tue Nov 15 15:12:40 GMT 2022","119305","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","valueTest","valueTest()",""
"passed","Tue Nov 15 15:10:39 GMT 2022","Tue Nov 15 15:11:59 GMT 2022","79887","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowMatcherTest","rowMatcherTest()",""
"passed","Tue Nov 15 15:10:40 GMT 2022","Tue Nov 15 15:12:12 GMT 2022","92146","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowDataMatcherTest","rowDataMatcherTest()",""
"passed","Tue Nov 15 15:10:43 GMT 2022","Tue Nov 15 15:12:42 GMT 2022","118287","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","exactMatcherTest","exactMatcherTest()",""
"passed","Tue Nov 15 15:10:44 GMT 2022","Tue Nov 15 15:12:19 GMT 2022","95298","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","commonMatchersTest","commonMatchersTest()",""
"passed","Tue Nov 15 15:10:38 GMT 2022","Tue Nov 15 15:11:57 GMT 2022","79079","","org.mytests.tests.example.JDIPerformanceTests","","org.mytests.tests.example.JDIPerformanceTests","hugeTableValidateTest","hugeTableValidateTest()",""
"passed","Tue Nov 15 15:10:42 GMT 2022","Tue Nov 15 15:12:41 GMT 2022","119151","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowsAllTest","rowsAllTest()",""
"passed","Tue Nov 15 15:10:39 GMT 2022","Tue Nov 15 15:12:13 GMT 2022","93990","","org.mytests.tests.example.DataTableInteractTests","","org.mytests.tests.example.DataTableInteractTests","linesFilterTest","linesFilterTest()",""
"passed","Tue Nov 15 15:10:40 GMT 2022","Tue Nov 15 15:13:08 GMT 2022","148633","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","tableChainTest","tableChainTest()",""
