"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 02 09:30:44 GMT 2021","Thu Sep 02 09:30:57 GMT 2021","13020","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","dataColumnTestIndex","dataColumnTestIndex()",""
"passed","Thu Sep 02 09:30:35 GMT 2021","Thu Sep 02 09:30:44 GMT 2021","8442","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","previewTest","previewTest()",""
"passed","Thu Sep 02 09:30:44 GMT 2021","Thu Sep 02 09:31:07 GMT 2021","23156","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","atLeastTest","atLeastTest()",""
"passed","Thu Sep 02 09:29:39 GMT 2021","Thu Sep 02 09:29:53 GMT 2021","13644","","org.mytests.tests.example.DataTableInteractTests","","org.mytests.tests.example.DataTableInteractTests","lineByIndexTest","lineByIndexTest()",""
"passed","Thu Sep 02 09:31:04 GMT 2021","Thu Sep 02 09:31:26 GMT 2021","21298","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","allDataFilterTest","allDataFilterTest()",""
"passed","Thu Sep 02 09:30:07 GMT 2021","Thu Sep 02 09:30:16 GMT 2021","8385","","org.mytests.tests.example.JDIPerformanceTests","","org.mytests.tests.example.JDIPerformanceTests","longTextTest","longTextTest()",""
"passed","Thu Sep 02 09:29:18 GMT 2021","Thu Sep 02 09:29:39 GMT 2021","20761","","org.mytests.tests.example.JDIPerformanceTests","","org.mytests.tests.example.JDIPerformanceTests","hugeTableSearchTest","hugeTableSearchTest()",""
"passed","Thu Sep 02 09:30:00 GMT 2021","Thu Sep 02 09:30:27 GMT 2021","26879","","org.mytests.tests.example.FormTests","","org.mytests.tests.example.FormTests","fillContactsTest","fillContactsTest()",""
"passed","Thu Sep 02 09:29:18 GMT 2021","Thu Sep 02 09:30:00 GMT 2021","41903","","org.mytests.tests.example.FormTests","","org.mytests.tests.example.FormTests","fillContactFormTest","fillContactFormTest()",""
"passed","Thu Sep 02 09:30:57 GMT 2021","Thu Sep 02 09:31:22 GMT 2021","24566","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowsAllTest","rowsAllTest()",""
