"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 14 08:21:02 GMT 2022","Mon Nov 14 08:23:05 GMT 2022","122283","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","commonMatchersTest","commonMatchersTest()",""
"passed","Mon Nov 14 08:21:02 GMT 2022","Mon Nov 14 08:23:33 GMT 2022","151185","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","exactMatcherTest","exactMatcherTest()",""
"passed","Mon Nov 14 08:21:00 GMT 2022","Mon Nov 14 08:22:54 GMT 2022","113270","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","dataColumnTestIndex","dataColumnTestIndex()",""
"passed","Mon Nov 14 08:20:59 GMT 2022","Mon Nov 14 08:22:31 GMT 2022","92132","","org.mytests.tests.example.JDIPerformanceTests","","org.mytests.tests.example.JDIPerformanceTests","longTextTest","longTextTest()",""
"passed","Mon Nov 14 08:21:03 GMT 2022","Mon Nov 14 08:23:34 GMT 2022","151526","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowDataExactMatcherTest","rowDataExactMatcherTest()",""
"passed","Mon Nov 14 08:21:00 GMT 2022","Mon Nov 14 08:24:01 GMT 2022","180683","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","tableChainTest","tableChainTest()",""
"passed","Mon Nov 14 08:21:02 GMT 2022","Mon Nov 14 08:23:34 GMT 2022","152432","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","noRowsTest","noRowsTest()",""
"passed","Mon Nov 14 08:20:52 GMT 2022","Mon Nov 14 08:23:05 GMT 2022","133218","","org.mytests.tests.example.DataTableInteractTests","","org.mytests.tests.example.DataTableInteractTests","lineFilterTest","lineFilterTest()",""
"passed","Mon Nov 14 08:20:59 GMT 2022","Mon Nov 14 08:23:09 GMT 2022","129248","","org.mytests.tests.example.DataTableInteractTests","","org.mytests.tests.example.DataTableInteractTests","linesFilterTest","linesFilterTest()",""
"passed","Mon Nov 14 08:21:00 GMT 2022","Mon Nov 14 08:23:32 GMT 2022","151712","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","valueTest","valueTest()",""
"passed","Mon Nov 14 08:21:00 GMT 2022","Mon Nov 14 08:23:17 GMT 2022","137007","","org.mytests.tests.example.MenuTests","","org.mytests.tests.example.MenuTests","menuTest","menuTest()",""
"passed","Mon Nov 14 08:21:01 GMT 2022","Mon Nov 14 08:23:33 GMT 2022","152049","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","allDataFilterTest","allDataFilterTest()",""
"passed","Mon Nov 14 08:21:00 GMT 2022","Mon Nov 14 08:23:28 GMT 2022","147540","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","atLeastTest","atLeastTest()",""
"passed","Mon Nov 14 08:21:00 GMT 2022","Mon Nov 14 08:23:05 GMT 2022","125208","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","dataFilterTest","dataFilterTest()",""
"passed","Mon Nov 14 08:20:59 GMT 2022","Mon Nov 14 08:23:06 GMT 2022","126843","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","dataColumnNameTest","dataColumnNameTest()",""
"passed","Mon Nov 14 08:20:52 GMT 2022","Mon Nov 14 08:23:04 GMT 2022","131687","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowMatcherTest","rowMatcherTest()",""
"passed","Mon Nov 14 08:20:59 GMT 2022","Mon Nov 14 08:23:40 GMT 2022","161314","","org.mytests.tests.example.JDIPerformanceTests","","org.mytests.tests.example.JDIPerformanceTests","bigDropdownTest","bigDropdownTest()",""
"passed","Mon Nov 14 08:20:52 GMT 2022","Mon Nov 14 08:22:58 GMT 2022","125471","","org.mytests.tests.example.JDIPerformanceTests","","org.mytests.tests.example.JDIPerformanceTests","hugeTableSearchTest","hugeTableSearchTest()",""
"passed","Mon Nov 14 08:21:00 GMT 2022","Mon Nov 14 08:23:04 GMT 2022","124320","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowDataMatcherTest","rowDataMatcherTest()",""
"passed","Mon Nov 14 08:21:01 GMT 2022","Mon Nov 14 08:23:34 GMT 2022","153358","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowsAllTest","rowsAllTest()",""
"passed","Mon Nov 14 08:21:02 GMT 2022","Mon Nov 14 08:22:36 GMT 2022","94416","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowTableMatcherSingleTest","rowTableMatcherSingleTest()",""
"passed","Mon Nov 14 08:20:52 GMT 2022","Mon Nov 14 08:23:39 GMT 2022","166772","","org.mytests.tests.example.FormTests","","org.mytests.tests.example.FormTests","fillContactFormTest","fillContactFormTest()",""
"passed","Mon Nov 14 08:20:59 GMT 2022","Mon Nov 14 08:23:35 GMT 2022","155806","","org.mytests.tests.example.FormTests","","org.mytests.tests.example.FormTests","fillContactsTest","fillContactsTest()",""
"passed","Mon Nov 14 08:20:59 GMT 2022","Mon Nov 14 08:22:49 GMT 2022","110172","","org.mytests.tests.example.DataTableInteractTests","","org.mytests.tests.example.DataTableInteractTests","lineByIndexTest","lineByIndexTest()",""
"passed","Mon Nov 14 08:20:59 GMT 2022","Mon Nov 14 08:22:53 GMT 2022","114381","","org.mytests.tests.example.JDIPerformanceTests","","org.mytests.tests.example.JDIPerformanceTests","hugeTableValidateTest","hugeTableValidateTest()",""
"passed","Mon Nov 14 08:21:01 GMT 2022","Mon Nov 14 08:22:40 GMT 2022","99376","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","tableParamsTest","tableParamsTest()",""
"passed","Mon Nov 14 08:20:59 GMT 2022","Mon Nov 14 08:23:09 GMT 2022","130404","","org.mytests.tests.example.DataTableInteractTests","","org.mytests.tests.example.DataTableInteractTests","lineByNameTest","lineByNameTest()",""
"passed","Mon Nov 14 08:21:03 GMT 2022","Mon Nov 14 08:22:37 GMT 2022","94792","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowTableMatcherTest","rowTableMatcherTest()",""
"passed","Mon Nov 14 08:20:52 GMT 2022","Mon Nov 14 08:23:31 GMT 2022","159206","","org.mytests.tests.example.MenuTests","","org.mytests.tests.example.MenuTests","customMenuTest","customMenuTest()",""
"passed","Mon Nov 14 08:20:59 GMT 2022","Mon Nov 14 08:22:16 GMT 2022","77776","","org.mytests.tests.example.FormTests","","org.mytests.tests.example.FormTests","loginTest","loginTest()",""
"passed","Mon Nov 14 08:21:00 GMT 2022","Mon Nov 14 08:22:29 GMT 2022","89396","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","previewTest","previewTest()",""
