"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 22 04:44:53 GMT 2022","Sat Oct 22 04:46:14 GMT 2022","80819","","org.mytests.tests.example.DataTableInteractTests","","org.mytests.tests.example.DataTableInteractTests","lineByIndexTest","lineByIndexTest()",""
"passed","Sat Oct 22 04:44:56 GMT 2022","Sat Oct 22 04:46:50 GMT 2022","113064","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","noRowsTest","noRowsTest()",""
"passed","Sat Oct 22 04:44:53 GMT 2022","Sat Oct 22 04:46:29 GMT 2022","95523","","org.mytests.tests.example.DataTableInteractTests","","org.mytests.tests.example.DataTableInteractTests","linesFilterTest","linesFilterTest()",""
"passed","Sat Oct 22 04:44:53 GMT 2022","Sat Oct 22 04:46:15 GMT 2022","82617","","org.mytests.tests.example.JDIPerformanceTests","","org.mytests.tests.example.JDIPerformanceTests","hugeTableValidateTest","hugeTableValidateTest()",""
"passed","Sat Oct 22 04:44:55 GMT 2022","Sat Oct 22 04:46:10 GMT 2022","74548","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","tableParamsTest","tableParamsTest()",""
"passed","Sat Oct 22 04:44:49 GMT 2022","Sat Oct 22 04:46:21 GMT 2022","91908","","org.mytests.tests.example.JDIPerformanceTests","","org.mytests.tests.example.JDIPerformanceTests","hugeTableSearchTest","hugeTableSearchTest()",""
"passed","Sat Oct 22 04:44:49 GMT 2022","Sat Oct 22 04:46:52 GMT 2022","123246","","org.mytests.tests.example.FormTests","","org.mytests.tests.example.FormTests","fillContactFormTest","fillContactFormTest()",""
"passed","Sat Oct 22 04:44:53 GMT 2022","Sat Oct 22 04:46:54 GMT 2022","120930","","org.mytests.tests.example.JDIPerformanceTests","","org.mytests.tests.example.JDIPerformanceTests","bigDropdownTest","bigDropdownTest()",""
"passed","Sat Oct 22 04:44:53 GMT 2022","Sat Oct 22 04:46:30 GMT 2022","97761","","org.mytests.tests.example.DataTableInteractTests","","org.mytests.tests.example.DataTableInteractTests","lineByNameTest","lineByNameTest()",""
"passed","Sat Oct 22 04:44:57 GMT 2022","Sat Oct 22 04:46:49 GMT 2022","112159","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","exactMatcherTest","exactMatcherTest()",""
"passed","Sat Oct 22 04:44:59 GMT 2022","Sat Oct 22 04:46:50 GMT 2022","111271","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowDataExactMatcherTest","rowDataExactMatcherTest()",""
"passed","Sat Oct 22 04:44:49 GMT 2022","Sat Oct 22 04:46:26 GMT 2022","96686","","org.mytests.tests.example.DataTableInteractTests","","org.mytests.tests.example.DataTableInteractTests","lineFilterTest","lineFilterTest()",""
"passed","Sat Oct 22 04:44:53 GMT 2022","Sat Oct 22 04:46:25 GMT 2022","91528","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","dataFilterTest","dataFilterTest()",""
"passed","Sat Oct 22 04:44:53 GMT 2022","Sat Oct 22 04:46:37 GMT 2022","103621","","org.mytests.tests.example.MenuTests","","org.mytests.tests.example.MenuTests","menuTest","menuTest()",""
"passed","Sat Oct 22 04:44:49 GMT 2022","Sat Oct 22 04:46:48 GMT 2022","118858","","org.mytests.tests.example.MenuTests","","org.mytests.tests.example.MenuTests","customMenuTest","customMenuTest()",""
"passed","Sat Oct 22 04:44:56 GMT 2022","Sat Oct 22 04:46:09 GMT 2022","72271","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowTableMatcherSingleTest","rowTableMatcherSingleTest()",""
"passed","Sat Oct 22 04:44:49 GMT 2022","Sat Oct 22 04:46:26 GMT 2022","96766","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowMatcherTest","rowMatcherTest()",""
"passed","Sat Oct 22 04:44:54 GMT 2022","Sat Oct 22 04:46:43 GMT 2022","108832","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","atLeastTest","atLeastTest()",""
"passed","Sat Oct 22 04:44:53 GMT 2022","Sat Oct 22 04:46:30 GMT 2022","96637","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","dataColumnNameTest","dataColumnNameTest()",""
"passed","Sat Oct 22 04:44:53 GMT 2022","Sat Oct 22 04:46:50 GMT 2022","116944","","org.mytests.tests.example.FormTests","","org.mytests.tests.example.FormTests","fillContactsTest","fillContactsTest()",""
"passed","Sat Oct 22 04:44:54 GMT 2022","Sat Oct 22 04:46:28 GMT 2022","94829","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowDataMatcherTest","rowDataMatcherTest()",""
"passed","Sat Oct 22 04:44:53 GMT 2022","Sat Oct 22 04:46:00 GMT 2022","67134","","org.mytests.tests.example.JDIPerformanceTests","","org.mytests.tests.example.JDIPerformanceTests","longTextTest","longTextTest()",""
"passed","Sat Oct 22 04:44:55 GMT 2022","Sat Oct 22 04:46:49 GMT 2022","113409","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","allDataFilterTest","allDataFilterTest()",""
"passed","Sat Oct 22 04:44:57 GMT 2022","Sat Oct 22 04:46:29 GMT 2022","92254","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","commonMatchersTest","commonMatchersTest()",""
"passed","Sat Oct 22 04:44:53 GMT 2022","Sat Oct 22 04:47:10 GMT 2022","137133","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","tableChainTest","tableChainTest()",""
"passed","Sat Oct 22 04:44:54 GMT 2022","Sat Oct 22 04:46:47 GMT 2022","113168","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","valueTest","valueTest()",""
"passed","Sat Oct 22 04:44:57 GMT 2022","Sat Oct 22 04:46:09 GMT 2022","72149","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowTableMatcherTest","rowTableMatcherTest()",""
"passed","Sat Oct 22 04:44:55 GMT 2022","Sat Oct 22 04:46:19 GMT 2022","84819","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","dataColumnTestIndex","dataColumnTestIndex()",""
"passed","Sat Oct 22 04:44:55 GMT 2022","Sat Oct 22 04:46:48 GMT 2022","113322","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","rowsAllTest","rowsAllTest()",""
"passed","Sat Oct 22 04:44:54 GMT 2022","Sat Oct 22 04:45:59 GMT 2022","65513","","org.mytests.tests.example.DataTableTests","","org.mytests.tests.example.DataTableTests","previewTest","previewTest()",""
"passed","Sat Oct 22 04:44:53 GMT 2022","Sat Oct 22 04:45:48 GMT 2022","55395","","org.mytests.tests.example.FormTests","","org.mytests.tests.example.FormTests","loginTest","loginTest()",""
